surveyid,Area_sqm,NEAR_DIST,survey_yea,focal_patch_size,habitat_amount,num_patches,mean_patch_size,max_patch_size,total_edge,edge_density,prop_habitat,dist_to_habitat,full_patch_area,patch_density,mean_patch_index,year,hypothesis
161090,457418.887419,0,2010,374257.9523384103,1029033.9535670647,10,102903.39535670647,494327.1403098384,15552.127754614517,0.015113328088644984,0.32755168063918855,0,457418.887419,3.183098861837907,10,2010,3
160422,457418.887419,0,2010,374257.9523384103,1231320.7784445835,12,102610.06487038196,592493.8057544285,19152.6148456658,0.015554529072318241,0.3919415768424319,0,457418.887419,3.819718634205488,8.333333333333332,2010,3
161008,0,12.4330069259,2010,0,935544.022613287,10,93554.4022613287,393156.33311382495,16323.451851597963,0.01744808523921847,0.2977929113579611,12.4330069259,0,3.183098861837907,10,2010,3
155799,330624.963489,0,2010,330624.9634895921,1165439.9265686956,21,55497.13936041407,330624.9634895921,28490.797660969452,0.024446388879821937,0.3709710503801269,0,330624.963489,6.684507609859605,4.761904761904762,2010,3
143003,826160.703589,0,2010,190687.91077759198,1503924.1287153936,19,79153.9015113365,821997.2903500377,33099.62558576966,0.022008840043042835,0.4787139182404535,0,826160.703589,6.047887837492023,5.263157894736842,2010,3
160170,0,8.49414471764,2010,0,970721.149934761,13,74670.8576872893,550914.8818587884,15665.00756044196,0.016137494852661607,0.3089901387519322,8.49414471764,0,4.138028520389279,7.692307692307692,2010,3
135656,0,19.0921746109,2010,0,972263.9217097597,10,97226.39217097597,399346.1703340076,13786.989637337938,0.014180295421322474,0.3094812182600396,19.0921746109,0,3.183098861837907,10,2010,3
143287,826160.703589,0,2010,821997.2903500377,1596099.6452190743,18,88672.2025121708,826160.7035884495,30113.387823601268,0.018866859543388986,0.5080542964076723,0,826160.703589,5.729577951308232,5.555555555555556,2010,3
159080,318305.874765,0,2010,307372.1593499421,1305663.6118933703,16,81603.97574333564,318305.87476458633,21067.949292509376,0.016135817143558363,0.41560563569609577,0,318305.874765,5.092958178940651,6.25,2010,3
143480,1495308.74959,0,2010,960886.7267272875,1778893.197783019,19,93625.95777805363,1076686.302636184,24232.577302113958,0.013622277791783278,0.5662392913194322,0,1495308.74959,6.047887837492023,5.2631578947368425,2010,3
158580,11047.4426022,0,2010,11047.442602165043,1057979.0952884804,17,62234.06442873415,317673.59215559065,24523.22581557171,0.023179310370858446,0.33676520540610605,0,11047.4426022,5.411268065124442,5.882352941176471,2010,3
145646,0,118.917650648,2010,0,1561155.92087379,10,156115.59208737902,434899.86293511896,21008.26495778225,0.013456865311713242,0.49693136348848704,118.917650648,0,3.183098861837907,10,2010,3
145819,0,121.26153568,2010,0,1523005.3931208488,11,138455.03573825897,654800.8870672146,20618.3116976374,0.013537911153018065,0.4847876733415968,121.26153568,0,3.5014087480216975,9.09090909090909,2010,3
157572,112756.948669,0,2010,112756.94866903871,1307683.586957231,31,42183.34151474939,579904.4681241892,31474.888165819546,0.024069192639372756,0.4162486137287673,0,112756.948669,9.867606471697512,3.225806451612903,2010,3
146080,0,89.6309452694,2010,0,1429791.282255674,15,95319.41881704493,752387.1260055314,22336.658027387297,0.01562232075729853,0.45511670032137974,89.6309452694,0,4.7746482927568605,6.666666666666667,2010,3
158161,346178.971072,0,2010,296616.0946334868,1183225.7208269816,27,43823.17484544376,296616.0946334868,32678.97117857346,0.027618543616287714,0.37663244452617023,0,346178.971072,8.594366926962348,3.7037037037037033,2010,3
154942,431398.910085,0,2010,192107.93030347145,1348629.751148777,11,122602.70464988882,431398.9100850414,22665.03358430031,0.016805971813237838,0.4292821825922412,0,431398.910085,3.5014087480216975,9.090909090909092,2010,3
154846,431398.910085,0,2010,192107.93030347145,1190853.9426133484,12,99237.82855111237,431398.9100850414,22363.911620865572,0.018779726732723916,0.37906058293477335,0,431398.910085,3.819718634205488,8.333333333333334,2010,3
155227,431398.910085,0,2010,431398.9100850414,1242039.3174192852,12,103503.27645160709,431398.9100850414,23703.31125516052,0.01908418753152788,0.39535339376352574,0,431398.910085,3.819718634205488,8.333333333333332,2010,3
158079,0,31.643015366,2010,0,806039.6644064294,14,57574.26174331638,410154.96346709086,16620.779707105812,0.020620300018790533,0.2565703938368314,31.643015366,0,4.45633840657307,7.142857142857142,2010,3
139185,2766209.59953,0,2010,1519728.6300960358,2667210.2561404826,12,222267.52134504024,1172128.0935184408,30260.027280029866,0.011345197556272469,0.8489993930603162,0,2766209.59953,3.819718634205488,8.333333333333334,2010,3
137838,2766209.59953,0,2010,1259533.1010148698,2018075.0710589841,21,96098.81290757067,1394268.2205617435,28009.31806234242,0.013879225041734717,0.6423732461791306,0,2766209.59953,6.684507609859605,4.761904761904762,2010,3
150986,2766209.59953,0,2010,738315.6982789985,1532573.6397951047,18,85142.97998861692,765349.7399140786,29818.320535413153,0.019456370487619553,0.48783334085145763,0,2766209.59953,5.729577951308232,5.555555555555555,2010,3
152746,882289.365399,0,2010,882289.365399471,1880295.1844521968,10,188029.51844521967,882289.365399471,19761.66761288849,0.010509875138911145,0.5985165461549085,0,882289.365399,3.183098861837907,10,2010,3
151864,2766209.59953,0,2010,1259533.1010148698,2034202.585192066,19,107063.29395747716,1028807.8656582143,34686.35145619654,0.01705157180936407,0.6475067933672592,0,2766209.59953,6.047887837492023,5.2631578947368425,2010,3
142340,1334123.26714,0,2010,1006504.724077981,2195603.618739437,18,121977.9788188576,1021280.9100821272,29438.07224444587,0.013407735345848612,0.6988823379856691,0,1334123.26714,5.729577951308232,5.555555555555556,2010,3
142247,1334123.26714,0,2010,1006504.724077981,2187457.84889473,16,136716.11555592064,1003712.9851827633,29264.213641884864,0.01337818402154417,0.6962894589135212,0,1334123.26714,5.092958178940651,6.25,2010,3
143673,1495308.74959,0,2010,960886.7267272875,2179006.675408757,19,114684.56186361877,1099088.9139492812,29460.82899465503,0.013520302313497278,0.6935993668430815,0,1495308.74959,6.047887837492023,5.263157894736842,2010,3
144149,1495308.74959,0,2010,960886.7267272875,2393199.556562134,18,132955.53092011856,929952.9502051701,31889.15756311298,0.013324905345094673,0.7617790784643913,0,1495308.74959,5.729577951308232,5.555555555555555,2010,3
160589,457418.887419,0,2010,374257.9523384103,1322145.6962265072,19,69586.6155908688,584220.2527681018,24253.415312267774,0.018343980834705776,0.4208520460842482,0,457418.887419,6.047887837492023,5.263157894736842,2010,3
141963,150135.870561,0,2010,105645.67408906389,1414597.8356638846,12,117883.15297199038,386702.6071871803,23675.154631783953,0.016736314756676387,0.4502804760660078,0,150135.870561,3.819718634205488,8.333333333333332,2010,3
158662,318305.874765,0,2010,307372.1593499421,1140269.0991862365,18,63348.28328812425,318305.87476458633,21093.79674517314,0.018498963762349538,0.3629589271808645,0,318305.874765,5.729577951308232,5.555555555555555,2010,3
158829,318305.874765,0,2010,307372.1593499421,1070222.5761573466,17,62954.269185726276,318305.87476458633,17517.801260970453,0.016368372010865658,0.3406624264079683,0,318305.874765,5.411268065124442,5.882352941176471,2010,3
135828,0,11.9618549313,2010,0,1199286.5889666327,33,36342.01784747372,361638.63331402093,31909.349934872163,0.02660694301798781,0.38174477763571546,11.9618549313,0,10.504226244065093,3.0303030303030303,2010,3
157487,0,8.22222649371,2010,0,844734.5511080266,13,64979.58085446359,198782.9268422171,22775.744935723116,0.02696201416865036,0.2688873588187115,8.22222649371,0,4.138028520389279,7.6923076923076925,2010,3
145234,0,54.4784618447,2010,0,1227140.3547674161,21,58435.25498892458,442485.3558072224,22097.103185886208,0.01800698925761784,0.39061090665755277,54.4784618447,0,6.684507609859605,4.761904761904762,2010,3
137083,2766209.59953,0,2010,1259533.1010148698,2175816.943106091,19,114516.68121611005,1152252.2519369123,29572.044899767996,0.013591237531937026,0.6925840435168632,0,2766209.59953,6.047887837492023,5.263157894736842,2010,3
149148,26472.3031482,0,2010,26472.30314815161,1228062.5137172828,25,49122.500548691314,491571.85171116935,23652.411462679178,0.019259940921968647,0.3909044389679282,0,26472.3031482,7.957747154594767,4,2010,3
140327,1106340.33662,0,2010,374155.7467808081,2483873.689084066,8,310484.21113550826,863062.4576192871,23921.090704465798,0.009630558433624196,0.7906415512672614,0,1106340.33662,2.5464790894703255,12.5,2010,3
140714,1106340.33662,0,2010,374155.7467808081,2428423.505491147,8,303552.93818639335,823828.5974282271,23285.506255893786,0.009588733679788818,0.772991209638929,0,1106340.33662,2.5464790894703255,12.5,2010,3
143865,1495308.74959,0,2010,494327.1403098384,1682653.8209185728,21,80126.37242469395,987287.8315251248,27762.623233581016,0.01649930775328772,0.5356053462233115,0,1495308.74959,6.684507609859605,4.761904761904763,2010,3
160087,571963.690554,0,2010,89803.97926905338,1278563.5555750793,24,53273.48148229497,477132.31677519926,24912.57447943713,0.01948481510426896,0.4069794198538462,0,571963.690554,7.639437268410976,4.166666666666666,2010,3
149537,396496.483209,0,2011,396496.48320896435,1297294.0589223257,27,48047.928108234286,396496.48320896435,30054.286063840278,0.023166903337865166,0.4129415242424734,0,396496.483209,8.594366926962348,3.7037037037037033,2011,3
148386,218755.955158,0,2011,218755.9551582081,1289255.867921585,27,47750.21733042908,342260.4749117836,28294.64834802121,0.021946495689513623,0.410382888579904,0,218755.955158,8.594366926962348,3.703703703703704,2011,3
138999,3146278.66644,0,2011,1952085.3324400324,2535500.769974985,7,362214.3957107122,1952085.3324400324,28502.783320269893,0.011241480837945515,0.8070749615096512,0,3146278.66644,2.228169203286535,14.285714285714288,2011,3
138223,3146278.66644,0,2011,1952085.3324400324,2465109.663016079,15,164340.64420107196,1656813.200968011,30008.874270967408,0.01217344393281528,0.7846687762652107,0,3146278.66644,4.7746482927568605,6.666666666666668,2011,3
148961,396496.483209,0,2011,396496.48320896435,1312459.4407489982,27,48609.60891662956,396496.48320896435,25392.1204629981,0.019346975361392692,0.4177688152056552,0,396496.483209,8.594366926962348,3.7037037037037033,2011,3
137746,3146278.66644,0,2011,1952085.3324400324,2282014.105816434,16,142625.88161352713,1460128.722831787,30616.04177886322,0.013416236867611186,0.7263876502922341,0,3146278.66644,5.092958178940651,6.25,2011,3
137650,3146278.66644,0,2011,1656813.200968011,2272910.286718189,18,126272.79370656604,1312634.3100612469,31935.88747193672,0.014050659042090187,0.7234898146712337,0,3146278.66644,5.729577951308232,5.555555555555555,2011,3
139283,3146278.66644,0,2011,1952085.3324400324,2689110.026581694,8,336138.75332271174,1905579.335802315,28174.39141171453,0.010477217790723449,0.8559703064969093,0,3146278.66644,2.5464790894703255,12.5,2011,3
148864,0,0.574723426652,2011,0,1274939.2713504385,31,41127.073269368986,396496.48320896435,27232.397190468593,0.02135976026656042,0.4058257743548031,0.574723426652,0,9.867606471697512,3.225806451612903,2011,3
137272,33460.4998046,0,2011,33460.4998046392,2044797.2872193453,20,102239.86436096727,1329718.5438755918,31563.64556809355,0.015436075627338076,0.6508791917637138,0,33460.4998046,6.366197723675814,5,2011,3
139566,3146278.66644,0,2011,1952085.3324400324,2639659.5983700827,10,263965.95983700827,1722165.650181707,29502.199361125444,0.011176516615756912,0.8402297463211317,0,3146278.66644,3.183098861837907,10,2011,3
150309,0,271.219459222,2011,0,67977.27474058182,8,8497.159342572728,33204.2570245869,3358.5124803200465,0.049406400788159936,0.02163783858575887,271.219459222,0,2.5464790894703255,12.5,2011,3
152262,761804.601841,0,2011,710779.0978736104,1360359.9914602188,26,52321.53813308534,710779.0978736104,18105.511404134788,0.013309353051981646,0.43301603405068473,0,761804.601841,8.276057040778557,3.8461538461538463,2011,3
152556,761804.601841,0,2011,710779.0978736104,1355667.8097945277,24,56486.15874143866,761804.6018413724,17092.835588557027,0.012608424766792765,0.4315224662387249,0,761804.601841,7.639437268410976,4.166666666666667,2011,3
141295,9730134.79401,0,2011,1894745.6412725514,2439318.945068322,13,187639.91885140937,1894745.6412725514,23016.702065449193,0.00943570832013709,0.776459335770662,0,9730134.79401,4.138028520389279,7.692307692307692,2011,3
150893,3146278.66644,0,2011,457575.1183565379,1582653.389066801,20,79132.66945334006,457575.1183565379,35147.036762686344,0.0222076653078224,0.503774220142244,0,3146278.66644,6.366197723675814,5.000000000000001,2011,3
151087,234344.159614,0,2011,234344.15961358696,1493227.9782134204,15,99548.53188089469,398819.2757833162,27539.165257039658,0.01844270644459061,0.4753092277915657,0,234344.159614,4.7746482927568605,6.666666666666667,2011,3
152945,761804.601841,0,2011,710779.0978736104,1254658.8919355443,22,57029.94963343383,761804.6018413724,17488.005417105487,0.013938454132443115,0.39937032909148407,0,761804.601841,7.002817496043395,4.545454545454546,2011,3
140813,9730134.79401,0,2011,1894745.6412725514,2555505.257786805,7,365072.17968382925,2245791.631991372,23318.33727969946,0.009124746352466637,0.8134425877481966,0,9730134.79401,2.228169203286535,14.285714285714285,2011,3
151283,3146278.66644,0,2011,457575.1183565379,1677958.481190999,21,79902.784818619,588617.2450074791,36031.79184032291,0.021473589629433434,0.5341107731690332,0,3146278.66644,6.684507609859605,4.761904761904762,2011,3
153231,761804.601841,0,2011,710779.0978736104,1573587.9925851247,16,98349.24953657029,761804.6018413724,19991.936542885695,0.012704682952011158,0.5008886148199507,0,761804.601841,5.092958178940651,6.25,2011,3
151770,3146278.66644,0,2011,1329718.5438755918,1646183.615776866,21,78389.69598937457,667152.8360125555,35301.66371328165,0.02144454808986913,0.5239965193755552,0,3146278.66644,6.684507609859605,4.761904761904762,2011,3
139944,3146278.66644,0,2011,1952085.3324400324,2538813.94006253,11,230801.2672784118,1561963.5029084685,30367.47650472707,0.011961284765901015,0.8081295763031251,0,3146278.66644,3.5014087480216975,9.090909090909092,2011,3
144900,9730134.79401,0,2011,2266656.8651490416,2427291.3727237326,8,303411.4215904666,2266656.8651490416,25034.70770067332,0.010313845293563238,0.7726308405865884,0,9730134.79401,2.5464790894703255,12.5,2011,3
154283,67153.5913696,0,2011,67153.59136960341,1633826.4370724214,21,77801.25890821054,461039.6739970797,26693.832190284826,0.016338230049769715,0.5200631072285907,0,67153.5913696,6.684507609859605,4.761904761904762,2011,3
146935,0,80.555528742,2011,0,1780568.2855012803,22,80934.92206824002,514262.40652330406,22853.13853526605,0.012834744233823218,0.5667724883003799,80.555528742,0,7.002817496043395,4.545454545454546,2011,3
156870,391344.190347,0,2011,306897.4547947231,1777267.6141326847,22,80784.89155148566,623373.8806867457,22282.49687944092,0.012537502344752335,0.5657218519727121,0,391344.190347,7.002817496043395,4.545454545454546,2011,3
156964,391344.190347,0,2011,306897.4547947231,1546631.280612366,29,53332.11312456435,452293.4868365992,21592.42199371129,0.01396093707943246,0.4923080269000127,0,391344.190347,9.23098669932993,3.4482758620689653,2011,3
142065,1745887.26721,0,2011,429184.04824966367,2168742.4654158386,5,433748.49308316776,1104852.299351256,23488.32692459713,0.010830390098943092,0.6903321673284692,0,1745887.26721,1.5915494309189535,20,2011,3
143485,1745887.26721,0,2011,691955.809617551,1819912.9267662193,13,139993.30205893994,1102052.1651082952,23462.206757974516,0.012891939176268295,0.5792962765833647,0,1745887.26721,4.138028520389279,7.692307692307692,2011,3
155997,0,141.565732473,2011,0,1085917.1074313622,14,77565.50767366872,388881.9530284924,21704.176365538646,0.01998695500513653,0.3456581508715081,141.565732473,0,4.45633840657307,7.142857142857142,2011,3
143961,1745887.26721,0,2011,691955.809617551,1877251.0592999395,14,134089.36137856712,1046206.6890150029,27970.56028130979,0.014899744039425665,0.5975475710241642,0,1745887.26721,4.45633840657307,7.142857142857144,2011,3
155518,279858.860619,0,2011,279858.8606185857,901262.3968692784,16,56328.8998043299,279858.8606185857,20969.6588803888,0.023266985234523547,0.2868807309691904,0,279858.860619,5.092958178940651,6.25,2011,3
155612,279858.860619,0,2011,279858.8606185857,957768.5993361721,15,63851.23995574481,279858.8606185857,21855.22573508758,0.02281889983680338,0.30486721384510557,0,279858.860619,4.7746482927568605,6.666666666666667,2011,3
160344,457415.498621,0,2011,273716.0635631345,1128001.073211135,10,112800.10732111351,535978.6761794649,17512.392279941636,0.015525155689868507,0.3590538932290302,0,457415.498621,3.183098861837907,10,2011,3
160510,457415.498621,0,2011,273716.0635631345,1272339.0434186398,15,84822.60289457599,622192.2416399015,20803.539328177554,0.016350625594480427,0.40499809609778037,0,457415.498621,4.7746482927568605,6.666666666666667,2011,3
160593,457415.498621,0,2011,273716.0635631345,1331207.8529029202,17,78306.34428840708,677558.6204659279,24371.233683764603,0.01830760961229238,0.4237366201444969,0,457415.498621,5.411268065124442,5.882352941176471,2011,3
160761,457415.498621,0,2011,273716.0635631345,1105579.1137790848,17,65034.06551641675,386606.9009226692,21479.316152101106,0.01942811318014196,0.3519167618741966,0,457415.498621,5.411268065124442,5.88235294117647,2011,3
158001,102718.750258,0,2011,97293.44502199814,689643.9432490594,12,57470.32860408828,431496.4268613246,13783.755288934664,0.01998677059932762,0.2195204850829487,0,102718.750258,3.819718634205488,8.333333333333332,2011,3
136419,0,10.4167680696,2011,0,514925.15888821916,11,46811.3780807472,314978.0781595921,10988.341928389696,0.021339687406447087,0.16390576871887938,10.4167680696,0,3.5014087480216975,9.090909090909092,2011,3
136340,0,17.5403577249,2011,0,739862.1662537268,13,56912.474327209755,454832.16772770043,15027.713549690097,0.02031150427083269,0.2355054419319166,17.5403577249,0,4.138028520389279,7.6923076923076925,2011,3
143388,826160.732334,0,2011,819483.3893921128,1706597.9057553478,16,106662.36910970924,819483.3893921128,32172.446884613673,0.01885180262797405,0.5432269851424804,0,826160.732334,5.092958178940651,6.25,2011,3
160259,0,16.6130404102,2011,0,864026.8415075339,20,43201.3420753767,221543.4687248706,21369.23188074203,0.02473213892690821,0.2750282855800033,16.6130404102,0,6.366197723675814,5,2011,3
159752,189053.439244,0,2011,189053.43924431218,943301.7754472482,21,44919.132164154675,225730.06987194842,23533.55126190844,0.024948062088349682,0.3002622807795813,0,189053.439244,6.684507609859605,4.761904761904762,2011,3
145738,0,115.802011314,2011,0,1547609.45709225,15,103173.96380615,340867.2916202545,26001.70468759973,0.0168012056067772,0.4926193901439922,115.802011314,0,4.7746482927568605,6.666666666666667,2011,3
159503,317257.426392,0,2011,221543.4687248706,1233521.7981210884,26,47443.14608158033,210730.83458390468,28828.676364901632,0.023371031147413637,0.3926421831651485,0,317257.426392,8.276057040778557,3.8461538461538463,2011,3
160090,317257.426392,0,2011,221543.4687248706,1287993.6744280786,28,45999.774086717094,285418.496381977,29101.375850378747,0.022594346873093873,0.4099811199126441,0,317257.426392,8.91267681314614,3.571428571428572,2011,3
145998,0,81.0472713212,2011,0,1443122.67096611,13,111009.4362281623,422527.2579810449,24497.23472482522,0.01697515756468946,0.4593602131444705,81.0472713212,0,4.138028520389279,7.6923076923076925,2011,3
160006,189053.439244,0,2011,189053.43924431218,1257808.5023354746,23,54687.3261884989,237241.93542406027,26889.486153147118,0.02137804451410468,0.40037288121940917,0,189053.439244,7.321127382227186,4.3478260869565215,2011,3
159921,189053.439244,0,2011,189053.43924431218,1169966.3857991276,21,55712.68503805369,201299.9717878365,25798.37823387218,0.02205052943999839,0.3724118671025813,0,189053.439244,6.684507609859605,4.761904761904762,2011,3
141873,343542.716729,0,2011,343542.71672844887,1332178.269338333,18,74009.90385212962,343542.71672844887,25088.186260664206,0.018832454212847217,0.42404551328960405,0,343542.716729,5.729577951308232,5.555555555555556,2011,3
159837,182925.474808,0,2011,162803.62664688192,1037756.1736797447,21,49416.96065141642,199592.1106044679,23302.708480193513,0.022454897471306023,0.3303280495305257,0,182925.474808,6.684507609859605,4.761904761904763,2011,3
160175,0,8.49414471597,2011,0,959101.1076592964,20,47955.05538296482,189053.43924431218,19438.958090175922,0.02026789244109732,0.3052913644177782,8.49414471597,0,6.366197723675814,5,2011,3
146255,0,97.9952763972,2011,0,1132910.2473130776,16,70806.89045706735,234344.15961358696,21406.83573992945,0.018895438355068312,0.36061653187867587,97.9952763972,0,5.092958178940651,6.25,2011,3
158421,182925.474808,0,2011,162803.62664688192,1027374.6618250309,25,41094.986473001234,189053.43924431218,22585.063029225894,0.021983278222090598,0.327023511673636,0,182925.474808,7.957747154594767,3.9999999999999996,2011,3
155423,224946.575383,0,2011,176009.49425482005,1206170.2031763317,16,75385.63769852073,224946.5753832683,23975.308290434696,0.019877218179737866,0.3839359000913378,0,224946.575383,5.092958178940651,6.25,2011,3
149827,396496.483209,0,2011,396496.48320896435,1456084.3957806386,25,58243.375831225545,396496.48320896435,30234.730214081635,0.02076440781983117,0.4634860582949287,0,396496.483209,7.957747154594767,4,2011,3
157406,182925.474808,0,2011,162803.62664688192,893982.8811872232,22,40635.58550851015,182925.47480786406,23038.17543805671,0.025770264646971377,0.2845635891609623,0,182925.474808,7.002817496043395,4.545454545454546,2011,3
149924,396496.483209,0,2011,396496.48320896435,1415224.165939825,25,56608.966637592996,396496.48320896435,28692.2085755815,0.020273967379950384,0.4504798431848558,0,396496.483209,7.957747154594767,4,2011,3
159251,318305.881438,0,2011,318305.8814376551,865354.2906306967,13,66565.71466389975,349418.5041322177,13269.753530066595,0.015334474762233158,0.275450825759312,0,318305.881438,4.138028520389279,7.6923076923076925,2011,3
157834,141953.355118,0,2011,141953.35511849856,1254754.8060120284,24,52281.450250501184,499963.0518502714,29429.54512285792,0.023454419127824245,0.3994008594902531,0,141953.355118,7.639437268410976,4.166666666666667,2011,3
139376,3146278.66644,0,2011,1952085.3324400324,2272589.4227251695,10,227258.94227251696,1930156.9976764012,25965.501654786447,0.011425513731226465,0.7233876804901352,0,3146278.66644,3.183098861837907,10,2011,3
138714,3146278.66644,0,2011,1952085.3324400324,2359969.5139776957,9,262218.8348864106,1902771.5812268062,28996.715611856747,0.012286902623154308,0.7512016273914561,0,3146278.66644,2.864788975654116,11.11111111111111,2011,3
136511,1745887.26721,0,2011,471528.87118898577,2043919.0219992537,13,157224.54015378875,929396.985951712,30408.555755132536,0.014877573635666101,0.6505996312614672,0,1745887.26721,4.138028520389279,7.6923076923076925,2011,3
140041,3146278.66644,0,2011,1952085.3324400324,2374449.748645894,10,237444.97486458943,1588012.7248814257,28310.375708898624,0.011922920552453687,0.755810829240605,0,3146278.66644,3.183098861837907,10,2011,3
136895,3146278.66644,0,2011,1656813.200968011,1726381.6828828389,22,78471.89467649268,1184184.1905550647,31793.265569350635,0.01841612772226586,0.5495243569882174,0,3146278.66644,7.002817496043395,4.545454545454546,2011,3
141103,9730134.79401,0,2011,1894745.6412725514,2526838.8722816026,9,280759.87469795585,1815644.5947556724,22118.508453204726,0.008753430499995782,0.804317793840735,0,9730134.79401,2.864788975654116,11.111111111111112,2011,3
142252,9730134.79401,0,2011,2266656.8651490416,2186991.355681556,12,182249.27964012965,1737707.6699404572,29435.774346736245,0.013459483628165899,0.6961409695119302,0,9730134.79401,3.819718634205488,8.333333333333332,2011,3
160930,457415.498621,0,2011,273716.0635631345,987612.4760989888,13,75970.19046915298,390220.249130188,17947.490328978543,0.018172603894059818,0.31436681486076085,0,457415.498621,4.138028520389279,7.692307692307692,2011,3
158586,11047.4426022,0,2011,11047.44260223955,1023638.1577270171,17,60214.00927805983,283332.6291552491,24474.295828563798,0.02390912808771103,0.325834145479472,0,11047.4426022,5.411268065124442,5.88235294117647,2011,3
143583,1745887.26721,0,2011,691955.809617551,2013110.5732415277,11,183010.05211286613,1124406.5102589019,25588.787232482326,0.012711068916238934,0.6407929974438963,0,1745887.26721,3.5014087480216975,9.09090909090909,2011,3
136171,331389.406478,0,2011,153654.1834657924,1123158.584904377,34,33034.07602659933,255886.7088038564,33605.64380280211,0.029920657914628508,0.3575124813272597,0,331389.406478,10.822536130248883,2.9411764705882355,2011,3
