"","gisid","occupancy","year_id","visit_num","offset","year","surveyid","duration","Easting","Northing","date_time","Area_sqm","NEAR_DIST","survey_yea","focal_patch_size","habitat_amount","num_patches","mean_patch_size","max_patch_size","total_edge","edge_density","prop_habitat","dist_to_habitat","full_patch_area","patch_density","hypothesis","survey_year","julian_date","time_of_day","prop_habitat_std","edge_density_std","julian_date_std","time_of_day_std"
"12","590950.672928798_6123144.89590065",1,2,3,0.473741074,2012,148301,"300",590950.6729,6123144.896,2012-06-17 05:28:00,919221.756028,0,2012,905806.475843784,1415622.82845811,10,141562.282845811,859828.980724809,22276.2759178751,0.015736024787152,0.450606741405678,0,919221.756028,3.18309886183791,1,"2012",169,5.46666666666667,-0.0950174443953356,0.0759534675895952,0.341109418359374,-0.464670119113387
"13","591395.231540903_6123154.05141478",0,1,1,0.473741074,2010,149050,"300",591395.2315,6123154.051,2010-05-31 06:42:00,919221.771312,0,2010,859828.999716401,1263538.91921913,13,97195.301478395,919221.771312354,18405.1738559757,0.0145663687726771,0.402196929565433,0,919221.771312,4.13802852038928,1,"2010",151,6.7,-0.318955758354181,-0.0348398244107375,-1.07142187674733,0.400783301636753
"14","591395.231540903_6123154.05141478",0,1,2,0.473741074,2010,149052,"300",591395.2315,6123154.051,2010-06-17 06:17:00,919221.771312,0,2010,859828.999716401,1263538.91921913,13,97195.301478395,919221.771312354,18405.1738559757,0.0145663687726771,0.402196929565433,0,919221.771312,4.13802852038928,1,"2010",168,6.28333333333333,-0.318955758354181,-0.0348398244107375,0.262635457520113,0.108400389221165
"15","591395.231540903_6123154.05141478",0,1,3,0.473741074,2010,149053,"300",591395.2315,6123154.051,2010-06-23 07:45:00,919221.771312,0,2010,859828.999716401,1263538.91921913,13,97195.301478395,919221.771312354,18405.1738559757,0.0145663687726771,0.402196929565433,0,919221.771312,4.13802852038928,1,"2010",174,7.75,-0.318955758354181,-0.0348398244107375,0.73347922255568,1.13758824092403
"16","591395.231540903_6123154.05141478",0,2,1,0.473741074,2020,149078,"180",591395.2315,6123154.051,2020-06-06 06:56:00,919221.774758,0,2020,919221.77475843,1175073.76324479,16,73442.1102027991,919221.77475843,17125.9007129465,0.0145743197139012,0.374037595836007,0,919221.774758,5.09295817894065,1,"2020",158,6.93333333333333,-0.449217651095721,-0.0340866876407664,-0.522104150872498,0.564517732589482
"17","591395.231540903_6123154.05141478",0,2,2,0.473741074,2020,149079,"180",591395.2315,6123154.051,2020-06-08 03:25:00,919221.774758,0,2020,919221.77475843,1175073.76324479,16,73442.1102027991,919221.77475843,17125.9007129465,0.0145743197139012,0.374037595836007,0,919221.774758,5.09295817894065,1,"2020",160,3.41666666666667,-0.449217651095721,-0.0340866876407664,-0.365156229193976,-1.90319404819808
"18","591395.231540903_6123154.05141478",0,2,3,0.473741074,2020,149080,"180",591395.2315,6123154.051,2020-06-10 04:54:00,919221.774758,0,2020,919221.77475843,1175073.76324479,16,73442.1102027991,919221.77475843,17125.9007129465,0.0145743197139012,0.374037595836007,0,919221.774758,5.09295817894065,1,"2020",162,4.9,-0.449217651095721,-0.0340866876407664,-0.208208307515454,-0.862310879998587
"19","595937.355401499_6121723.42059855",0,1,1,0.481095513,2010,139090,"300",595937.3554,6121723.421,2010-05-31 06:45:00,34301004.648,0,2010,2710020.91319294,2386605.64298622,4,596651.410746555,2291631.54630347,11236.8498062573,0.00470829767761602,0.759680170584537,0,34301004.648,1.27323954473516,1,"2010",151,6.75,1.3347212798162,-0.968625600637797,-1.07142187674733,0.435869251126624
"20","595937.355401499_6121723.42059855",0,1,2,0.481095513,2010,139092,"300",595937.3554,6121723.421,2010-06-12 06:23:00,34301004.648,0,2010,2710020.91319294,2386605.64298622,4,596651.410746555,2291631.54630347,11236.8498062573,0.00470829767761602,0.759680170584537,0,34301004.648,1.27323954473516,1,"2010",163,6.38333333333333,1.3347212798162,-0.968625600637797,-0.129734346676193,0.178572288200906
"21","595937.355401499_6121723.42059855",0,1,3,0.481095513,2010,139094,"300",595937.3554,6121723.421,2010-06-28 05:59:00,34301004.648,0,2010,2710020.91319294,2386605.64298622,4,596651.410746555,2291631.54630347,11236.8498062573,0.00470829767761602,0.759680170584537,0,34301004.648,1.27323954473516,1,"2010",179,5.98333333333333,1.3347212798162,-0.968625600637797,1.12584902675199,-0.102115307718058
"22","595937.355401499_6121723.42059855",0,2,1,0.481095513,2012,139100,"300",595937.3554,6121723.421,2012-06-04 08:45:00,38475922.5775,0,2012,2153978.014227,2386605.55190486,4,596651.387976214,2291631.40924212,11236.850181587,0.00470829801456647,0.759680141592438,0,38475922.5775,1.27323954473516,1,"2012",156,8.75,1.33472114570203,-0.968625568720848,-0.679052072551021,1.83930723072145
"23","595937.355401499_6121723.42059855",0,2,2,0.481095513,2012,139101,"300",595937.3554,6121723.421,2012-06-10 05:43:00,38475922.5775,0,2012,2153978.014227,2386605.55190486,4,596651.387976214,2291631.40924212,11236.850181587,0.00470829801456647,0.759680141592438,0,38475922.5775,1.27323954473516,1,"2012",162,5.71666666666667,1.33472114570203,-0.968625568720848,-0.208208307515454,-0.289240371664035
"24","595937.355401499_6121723.42059855",1,2,3,0.481095513,2012,139102,"300",595937.3554,6121723.421,2012-06-19 07:37:00,38475922.5775,0,2012,2153978.014227,2386605.55190486,4,596651.387976214,2291631.40924212,11236.850181587,0.00470829801456647,0.759680141592438,0,38475922.5775,1.27323954473516,1,"2012",171,7.61666666666667,1.33472114570203,-0.968625568720848,0.498057340037896,1.04402570895105
"25","591585.572429652_6123166.88704136",0,1,1,0.473741074,2010,149435,"300",591585.5724,6123166.887,2010-05-31 06:52:00,919221.771312,0,2010,859828.999716401,1323641.44900179,10,132364.144900179,919221.771312354,17734.733932346,0.0133984425659384,0.421328158979908,0,919221.771312,3.18309886183791,1,"2010",151,6.86666666666667,-0.230456855008393,-0.145469263884126,-1.07142187674733,0.517736466602989
"26","591585.572429652_6123166.88704136",0,1,2,0.473741074,2010,149436,"300",591585.5724,6123166.887,2010-06-06 09:08:00,919221.771312,0,2010,859828.999716401,1323641.44900179,10,132364.144900179,919221.771312354,17734.733932346,0.0133984425659384,0.421328158979908,0,919221.771312,3.18309886183791,1,"2010",157,9.13333333333333,-0.230456855008393,-0.145469263884126,-0.600578111711759,2.10829951014379
"27","591585.572429652_6123166.88704136",0,1,3,0.473741074,2010,149439,"300",591585.5724,6123166.887,2010-06-23 07:35:00,919221.771312,0,2010,859828.999716401,1323641.44900179,10,132364.144900179,919221.771312354,17734.733932346,0.0133984425659384,0.421328158979908,0,919221.771312,3.18309886183791,1,"2010",174,7.58333333333333,-0.230456855008393,-0.145469263884126,0.73347922255568,1.0206350759578
"28","591585.572429652_6123166.88704136",0,2,1,0.473741074,2016,149454,"300",591585.5724,6123166.887,2016-06-16 07:48:00,919221.774837,0,2016,915608.692569986,1323641.45409841,10,132364.145409841,919221.774836853,17734.7339323298,0.0133984425143362,0.421328160602211,0,919221.774837,3.18309886183791,1,"2016",168,7.8,-0.230456847503805,-0.145469268772042,0.262635457520113,1.17267419041391
"29","591585.572429652_6123166.88704136",0,2,2,0.473741074,2016,149455,"300",591585.5724,6123166.887,2016-06-26 06:07:00,919221.774837,0,2016,915608.692569986,1323641.45409841,10,132364.145409841,919221.774836853,17734.7339323298,0.0133984425143362,0.421328160602211,0,919221.774837,3.18309886183791,1,"2016",178,6.11666666666667,-0.230456847503805,-0.145469268772042,1.04737506591272,-0.00855277574507045
"30","591585.572429652_6123166.88704136",0,2,3,0.473741074,2016,149456,"300",591585.5724,6123166.887,2016-06-29 07:22:00,919221.774837,0,2016,915608.692569986,1323641.45409841,10,132364.145409841,919221.774836853,17734.7339323298,0.0133984425143362,0.421328160602211,0,919221.774837,3.18309886183791,1,"2016",181,7.36666666666667,-0.230456847503805,-0.145469268772042,1.28279694843051,0.868595961501693
"31","594722.513530643_6122061.14881621",0,1,1,0.470063855,2010,137172,"300",594722.5135,6122061.149,2010-05-31 07:19:00,34301004.648,0,2010,2087003.39568077,2232641.10150647,4,558160.275376617,2087003.39568077,15277.1148817118,0.00684262010199652,0.710671734909776,0,34301004.648,1.27323954473516,1,"2010",151,7.31666666666667,1.10801379970899,-0.766456240876589,-1.07142187674733,0.833510012011823
"32","594722.513530643_6122061.14881621",0,1,2,0.470063855,2010,137174,"300",594722.5135,6122061.149,2010-06-12 07:12:00,34301004.648,0,2010,2087003.39568077,2232641.10150647,4,558160.275376617,2087003.39568077,15277.1148817118,0.00684262010199652,0.710671734909776,0,34301004.648,1.27323954473516,1,"2010",163,7.2,1.10801379970899,-0.766456240876589,-0.129734346676193,0.751642796535459
"33","594722.513530643_6122061.14881621",0,1,3,0.470063855,2010,137175,"300",594722.5135,6122061.149,2010-06-17 08:10:00,34301004.648,0,2010,2087003.39568077,2232641.10150647,4,558160.275376617,2087003.39568077,15277.1148817118,0.00684262010199652,0.710671734909776,0,34301004.648,1.27323954473516,1,"2010",168,8.16666666666667,1.10801379970899,-0.766456240876589,0.262635457520113,1.42997115333962
"34","594722.513530643_6122061.14881621",0,2,1,0.470063855,2012,137181,"300",594722.5135,6122061.149,2012-05-25 06:31:00,38475922.5775,0,2012,2098503.15671703,2242673.81137426,3,747557.937124752,2098503.15671703,15792.3647189428,0.00704175731613223,0.713865245645907,0,38475922.5775,0.954929658551372,1,"2012",146,6.51666666666667,1.12278661915763,-0.747593372442765,-1.46379168094363,0.272134820173894
"35","594722.513530643_6122061.14881621",0,2,2,0.470063855,2012,137182,"300",594722.5135,6122061.149,2012-06-03 07:15:00,38475922.5775,0,2012,2098503.15671703,2242673.81137426,3,747557.937124752,2098503.15671703,15792.3647189428,0.00704175731613223,0.713865245645907,0,38475922.5775,0.954929658551372,1,"2012",155,7.25,1.12278661915763,-0.747593372442765,-0.757526033390282,0.786728746025329
"36","594722.513530643_6122061.14881621",0,2,3,0.470063855,2012,137183,"300",594722.5135,6122061.149,2012-06-09 06:42:00,38475922.5775,0,2012,2098503.15671703,2242673.81137426,3,747557.937124752,2098503.15671703,15792.3647189428,0.00704175731613223,0.713865245645907,0,38475922.5775,0.954929658551372,1,"2012",161,6.7,1.12278661915763,-0.747593372442765,-0.286682268354715,0.400783301636753
"37","595215.064978892_6122471.53065294",1,1,1,0.470063855,2010,137933,"300",595215.065,6122471.531,2010-05-31 08:28:00,34301004.648,0,2010,2710020.91319294,2313437.45357627,3,771145.817858756,2246102.30519547,12210.0381925031,0.00527787694178982,0.736390012541181,0,34301004.648,0.954929658551372,1,"2010",151,8.46666666666667,1.22698364304794,-0.914673360875006,-1.07142187674733,1.64048685027885
"38","595215.064978892_6122471.53065294",0,1,2,0.470063855,2010,137935,"300",595215.065,6122471.531,2010-06-12 09:32:00,34301004.648,0,2010,2710020.91319294,2313437.45357627,3,771145.817858756,2246102.30519547,12210.0381925031,0.00527787694178982,0.736390012541181,0,34301004.648,0.954929658551372,1,"2010",163,9.53333333333333,1.22698364304794,-0.914673360875006,-0.129734346676193,2.38898710606275
"39","595215.064978892_6122471.53065294",0,1,3,0.470063855,2010,137937,"300",595215.065,6122471.531,2010-06-23 04:53:00,34301004.648,0,2010,2710020.91319294,2313437.45357627,3,771145.817858756,2246102.30519547,12210.0381925031,0.00527787694178982,0.736390012541181,0,34301004.648,0.954929658551372,1,"2010",174,4.88333333333333,1.22698364304794,-0.914673360875006,0.73347922255568,-0.874006196495211
"40","595215.064978892_6122471.53065294",0,2,1,0.470063855,2016,137951,"300",595215.065,6122471.531,2016-06-18 04:39:00,0,18.4710022345,2016,0,2100970.52879956,8,262621.316099944,2030768.51463957,16832.2167960094,0.00801163869996165,0.668759689897685,18.4710022345,0,2.54647908947033,1,"2016",170,4.65,0.914133420137415,-0.655723326861428,0.419583379198635,-1.03774062744794
"41","595215.064978892_6122471.53065294",0,2,2,0.470063855,2016,137952,"300",595215.065,6122471.531,2016-06-26 09:46:00,0,18.4710022345,2016,0,2100970.52879956,8,262621.316099944,2030768.51463957,16832.2167960094,0.00801163869996165,0.668759689897685,18.4710022345,0,2.54647908947033,1,"2016",178,9.76666666666667,0.914133420137415,-0.655723326861428,1.04737506591272,2.55272153701548
"42","595215.064978892_6122471.53065294",0,2,3,0.470063855,2016,137953,"300",595215.065,6122471.531,2016-06-28 10:31:00,0,18.4710022345,2016,0,2100970.52879956,8,262621.316099944,2030768.51463957,16832.2167960094,0.00801163869996165,0.668759689897685,18.4710022345,0,2.54647908947033,1,"2016",180,10.5166666666667,0.914133420137415,-0.655723326861428,1.20432298759125,3.07901077936354
"43","211900.567222155_6130287.66013387",0,1,1,0.149443654,2010,150110,"300",211900.5672,6130287.66,2010-06-01 05:18:00,64396684.7124,0,2010,187289.66240384,187778.597046547,2,93889.2985232737,187289.66240384,14839.8917082343,0.0790286642974319,0.0597717838536384,0,64396684.7124,0.636619772367581,1,"2010",152,5.3,-1.90297575084798,6.07122028445972,-0.992947915908065,-0.581623284079623
"44","211900.567222155_6130287.66013387",0,1,2,0.149443654,2010,150111,"300",211900.5672,6130287.66,2010-06-07 05:43:00,64396684.7124,0,2010,187289.66240384,187778.597046547,2,93889.2985232737,187289.66240384,14839.8917082343,0.0790286642974319,0.0597717838536384,0,64396684.7124,0.636619772367581,1,"2010",158,5.71666666666667,-1.90297575084798,6.07122028445972,-0.522104150872498,-0.289240371664035
"45","211900.567222155_6130287.66013387",0,1,3,0.149443654,2010,150112,"300",211900.5672,6130287.66,2010-06-13 05:28:00,64396684.7124,0,2010,187289.66240384,187778.597046547,2,93889.2985232737,187289.66240384,14839.8917082343,0.0790286642974319,0.0597717838536384,0,64396684.7124,0.636619772367581,1,"2010",164,5.46666666666667,-1.90297575084798,6.07122028445972,-0.0512603858369316,-0.464670119113387
"46","211900.567222155_6130287.66013387",0,2,1,0.149443654,2015,150127,"300",211900.5672,6130287.66,2015-06-03 09:39:00,46599473.9097,0,2015,187587.077268533,188076.01282383,2,94038.006411915,187587.077268533,14821.5535981467,0.0788061878578314,0.0598664542358545,0,46599473.9097,0.636619772367581,1,"2015",154,9.65,-1.90253781636798,6.05014665526378,-0.835999994229543,2.47085432153912
"47","211900.567222155_6130287.66013387",0,2,2,0.149443654,2015,150129,"300",211900.5672,6130287.66,2015-06-23 09:42:00,46599473.9097,0,2015,187587.077268533,188076.01282383,2,94038.006411915,187587.077268533,14821.5535981467,0.0788061878578314,0.0598664542358545,0,46599473.9097,0.636619772367581,1,"2015",174,9.7,-1.90253781636798,6.05014665526378,0.73347922255568,2.50594027102899
"48","211900.567222155_6130287.66013387",0,2,3,0.149443654,2015,150130,"300",211900.5672,6130287.66,2015-06-29 09:23:00,46599473.9097,0,2015,187587.077268533,188076.01282383,2,94038.006411915,187587.077268533,14821.5535981467,0.0788061878578314,0.0598664542358545,0,46599473.9097,0.636619772367581,1,"2015",180,9.38333333333333,-1.90253781636798,6.05014665526378,1.20432298759125,2.28372925759314
"49","212091.066254871_6129875.75830378",0,1,1,0.149443654,2010,150693,"300",212091.0663,6129875.758,2010-06-01 06:00:00,0,332.052295421,2010,0,177377.042433991,2,88688.5212169953,176888.107791284,13896.5810313034,0.0783448683133551,0.056460866188781,332.052295421,0,0.636619772367581,1,"2010",152,6,-1.91829168146906,6.00644909772198,-0.992947915908065,-0.0904199912214348
"50","212091.066254871_6129875.75830378",0,1,2,0.149443654,2010,150695,"300",212091.0663,6129875.758,2010-06-13 06:27:00,0,332.052295421,2010,0,177377.042433991,2,88688.5212169953,176888.107791284,13896.5810313034,0.0783448683133551,0.056460866188781,332.052295421,0,0.636619772367581,1,"2010",164,6.45,-1.91829168146906,6.00644909772198,-0.0512603858369316,0.2253535541874
"51","212091.066254871_6129875.75830378",0,1,3,0.149443654,2010,150697,"300",212091.0663,6129875.758,2010-06-23 06:18:00,0,332.052295421,2010,0,177377.042433991,2,88688.5212169953,176888.107791284,13896.5810313034,0.0783448683133551,0.056460866188781,332.052295421,0,0.636619772367581,1,"2010",174,6.3,-1.91829168146906,6.00644909772198,0.73347922255568,0.120095705717788
"52","212091.066254871_6129875.75830378",0,2,1,0.149443654,2017,150717,"300",212091.0663,6129875.758,2017-06-03 06:13:00,0,332.052248623,2017,0,177377.088794805,3,59125.6962649352,176860.241359415,13896.5810219057,0.0783448477834792,0.0564608809458867,332.052248623,0,0.954929658551372,1,"2017",154,6.21666666666667,-1.91829161320436,6.00644715307116,-0.835999994229543,0.061619123234671
"53","212091.066254871_6129875.75830378",0,2,2,0.149443654,2017,150718,"300",212091.0663,6129875.758,2017-06-14 08:37:00,0,332.052248623,2017,0,177377.088794805,3,59125.6962649352,176860.241359415,13896.5810219057,0.0783448477834792,0.0564608809458867,332.052248623,0,0.954929658551372,1,"2017",165,8.61666666666667,-1.91829161320436,6.00644715307116,0.0272135750023296,1.74574469874846
"54","212091.066254871_6129875.75830378",0,2,3,0.149443654,2017,150719,"300",212091.0663,6129875.758,2017-07-06 06:00:00,0,332.052248623,2017,0,177377.088794805,3,59125.6962649352,176860.241359415,13896.5810219057,0.0783448477834792,0.0564608809458867,332.052248623,0,0.954929658551372,1,"2017",187,6,-1.91829161320436,6.00644715307116,1.75364071346607,-0.0904199912214348
"55","600067.149180082_6116161.73999752",0,1,1,0.462709416,2010,152551,"300",600067.1492,6116161.74,2010-06-01 06:00:00,884535.831759,0,2010,884535.831758775,1364104.0607881,17,80241.4153404762,884535.831758775,14399.6393201752,0.0105561149871924,0.434207808332305,0,884535.831759,5.41126806512444,1,"2010",152,6,-0.170877053916105,-0.414702974902973,-0.992947915908065,-0.0904199912214348
"56","600067.149180082_6116161.73999752",0,1,2,0.462709416,2010,152552,"300",600067.1492,6116161.74,2010-06-07 08:04:00,884535.831759,0,2010,884535.831758775,1364104.0607881,17,80241.4153404762,884535.831758775,14399.6393201752,0.0105561149871924,0.434207808332305,0,884535.831759,5.41126806512444,1,"2010",158,8.06666666666667,-0.170877053916105,-0.414702974902973,-0.522104150872498,1.35979925435988
"57","600067.149180082_6116161.73999752",0,1,3,0.462709416,2010,152554,"300",600067.1492,6116161.74,2010-06-18 08:28:00,884535.831759,0,2010,884535.831758775,1364104.0607881,17,80241.4153404762,884535.831758775,14399.6393201752,0.0105561149871924,0.434207808332305,0,884535.831759,5.41126806512444,1,"2010",169,8.46666666666667,-0.170877053916105,-0.414702974902973,0.341109418359374,1.64048685027885
"58","600067.149180082_6116161.73999752",0,2,1,0.462709416,2011,152556,"300",600067.1492,6116161.74,2011-05-27 06:34:00,884535.831865,0,2011,833510.327897857,1364104.05959903,17,80241.4152705309,884535.831864784,14399.6387604383,0.010556114586061,0.434207807953813,0,884535.831865,5.41126806512444,1,"2011",147,6.56666666666667,-0.170877055666969,-0.414703012899328,-1.38531772010437,0.307220769663765
"59","600067.149180082_6116161.73999752",1,2,2,0.462709416,2011,152558,"300",600067.1492,6116161.74,2011-06-12 06:19:00,884535.831865,0,2011,833510.327897857,1364104.05959903,17,80241.4152705309,884535.831864784,14399.6387604383,0.010556114586061,0.434207807953813,0,884535.831865,5.41126806512444,1,"2011",163,6.31666666666667,-0.170877055666969,-0.414703012899328,-0.129734346676193,0.131791022214412
"60","600067.149180082_6116161.73999752",0,2,3,0.462709416,2011,152559,"300",600067.1492,6116161.74,2011-06-19 08:12:00,884535.831865,0,2011,833510.327897857,1364104.05959903,17,80241.4152705309,884535.831864784,14399.6387604383,0.010556114586061,0.434207807953813,0,884535.831865,5.41126806512444,1,"2011",170,8.2,-0.170877055666969,-0.414703012899328,0.419583379198635,1.45336178633287
"61","212100.777223936_6130073.75308261",0,1,1,0.149443654,2010,150596,"300",212100.7772,6130073.753,2010-06-01 06:11:00,0,190.710176107,2010,0,181692.931325006,2,90846.4656625029,181203.996682299,14222.4950925424,0.0782776467352037,0.0578346562904619,190.710176107,0,0.636619772367581,1,"2010",152,6.18333333333333,-1.91193668384753,6.00008167016663,-0.992947915908065,0.0382284902414241
"62","212100.777223936_6130073.75308261",0,1,2,0.149443654,2010,150598,"300",212100.7772,6130073.753,2010-06-13 06:16:00,0,190.710176107,2010,0,181692.931325006,2,90846.4656625029,181203.996682299,14222.4950925424,0.0782776467352037,0.0578346562904619,190.710176107,0,0.636619772367581,1,"2010",164,6.26666666666667,-1.91193668384753,6.00008167016663,-0.0512603858369316,0.0967050727245415
"63","212100.777223936_6130073.75308261",0,1,3,0.149443654,2010,150599,"300",212100.7772,6130073.753,2010-06-18 07:24:00,0,190.710176107,2010,0,181692.931325006,2,90846.4656625029,181203.996682299,14222.4950925424,0.0782776467352037,0.0578346562904619,190.710176107,0,0.636619772367581,1,"2010",169,7.4,-1.91193668384753,6.00008167016663,0.341109418359374,0.891986594494941
"64","212100.777223936_6130073.75308261",0,2,1,0.149443654,2016,150617,"300",212100.7772,6130073.753,2016-06-10 08:14:00,0,190.710089536,2016,0,181693.014210063,2,90846.5071050315,181204.078654887,14222.4948224428,0.0782776095397897,0.057834682673595,190.710089536,0,0.636619772367581,1,"2016",162,8.23333333333333,-1.91193656180214,6.00007814690653,-0.208208307515454,1.47675241932612
"65","212100.777223936_6130073.75308261",0,2,2,0.149443654,2016,150618,"300",212100.7772,6130073.753,2016-06-22 09:04:00,0,190.710089536,2016,0,181693.014210063,2,90846.5071050315,181204.078654887,14222.4948224428,0.0782776095397897,0.057834682673595,190.710089536,0,0.636619772367581,1,"2016",174,9.06666666666667,-1.91193656180214,6.00007814690653,0.73347922255568,2.06151824415729
"66","212100.777223936_6130073.75308261",0,2,3,0.149443654,2016,150619,"300",212100.7772,6130073.753,2016-06-29 06:34:00,0,190.710089536,2016,0,181693.014210063,2,90846.5071050315,181204.078654887,14222.4948224428,0.0782776095397897,0.057834682673595,190.710089536,0,0.636619772367581,1,"2016",181,6.56666666666667,-1.91193656180214,6.00007814690653,1.28279694843051,0.307220769663765
"67","600058.169772398_6116559.92067585",0,1,1,0.462709416,2010,152355,"300",600058.1698,6116559.921,2010-06-01 06:23:00,884535.831759,0,2010,884535.831758775,1952524.15781627,5,390504.831563255,882210.403557695,13440.7669742523,0.00688379035949269,0.6215077424456,0,884535.831759,1.59154943091895,1,"2010",152,6.38333333333333,0.695551255872626,-0.762556471795719,-0.992947915908065,0.178572288200906
"68","600058.169772398_6116559.92067585",0,1,2,0.462709416,2010,152356,"300",600058.1698,6116559.921,2010-06-07 07:40:00,884535.831759,0,2010,884535.831758775,1952524.15781627,5,390504.831563255,882210.403557695,13440.7669742523,0.00688379035949269,0.6215077424456,0,884535.831759,1.59154943091895,1,"2010",158,7.66666666666667,0.695551255872626,-0.762556471795719,-0.522104150872498,1.07911165844092
"69","600058.169772398_6116559.92067585",0,1,3,0.462709416,2010,152358,"300",600058.1698,6116559.921,2010-06-18 08:57:00,884535.831759,0,2010,884535.831758775,1952524.15781627,5,390504.831563255,882210.403557695,13440.7669742523,0.00688379035949269,0.6215077424456,0,884535.831759,1.59154943091895,1,"2010",169,8.95,0.695551255872626,-0.762556471795719,0.341109418359374,1.97965102868093
