"","gisid","occupancy","year_id","visit_num","offset","year","surveyid","duration","Easting","Northing","date_time","Area_sqm","NEAR_DIST","survey_yea","focal_patch_size","habitat_amount","num_patches","mean_patch_size","max_patch_size","total_edge","edge_density","prop_habitat","dist_to_habitat","full_patch_area","patch_density","hypothesis","survey_year","julian_date","time_of_day","prop_habitat_std","edge_density_std","julian_date_std","time_of_day_std"
"11","590950.672928798_6123144.89590065",0,2,2,0.473741074,2012,148299,"300",590950.6729,6123144.896,2012-06-03 07:19:00,218755.962849,0,2012,218755.962849274,516902.5616602,10,51690.25616602,218755.962849274,10002.1529858629,0.0193501710530079,0.658140782280673,0,218755.962849,12.7323954473516,3,"2012",155,7.31666666666667,0.453345566329347,-0.168108726147254,-0.76178401563549,0.831840577483183
"12","590950.672928798_6123144.89590065",1,2,3,0.473741074,2012,148301,"300",590950.6729,6123144.896,2012-06-17 05:28:00,218755.962849,0,2012,218755.962849274,516902.5616602,10,51690.25616602,218755.962849274,10002.1529858629,0.0193501710530079,0.658140782280673,0,218755.962849,12.7323954473516,3,"2012",169,5.46666666666667,0.453345566329347,-0.168108726147254,0.338533354480986,-0.465584964798605
"13","591395.231540903_6123154.05141478",0,1,1,0.473741074,2010,149050,"300",591395.2315,6123154.051,2010-05-31 06:42:00,491571.851711,0,2010,80631.2540124878,606722.823984008,5,121344.564796802,352942.670687992,8674.53808137077,0.0142973656807732,0.77250349218983,0,491571.851711,6.36619772367581,3,"2010",151,6.7,0.896064278316875,-0.523871928387744,-1.07616040709734,0.399365396722587
"14","591395.231540903_6123154.05141478",0,1,2,0.473741074,2010,149052,"300",591395.2315,6123154.051,2010-06-17 06:17:00,491571.851711,0,2010,80631.2540124878,606722.823984008,5,121344.564796802,352942.670687992,8674.53808137077,0.0142973656807732,0.77250349218983,0,491571.851711,6.36619772367581,3,"2010",168,6.28333333333333,0.896064278316875,-0.523871928387744,0.259939256615523,0.107152436749212
"15","591395.231540903_6123154.05141478",0,1,3,0.473741074,2010,149053,"300",591395.2315,6123154.051,2010-06-23 07:45:00,491571.851711,0,2010,80631.2540124878,606722.823984008,5,121344.564796802,352942.670687992,8674.53808137077,0.0142973656807732,0.77250349218983,0,491571.851711,6.36619772367581,3,"2010",174,7.75,0.896064278316875,-0.523871928387744,0.731503843808298,1.13574205585549
"16","591395.231540903_6123154.05141478",0,2,1,0.473741074,2020,149078,"180",591395.2315,6123154.051,2020-06-06 06:56:00,396496.654517,0,2020,305864.270071877,605752.880400665,6,100958.813400111,315659.425242804,8931.14958873866,0.0147438829887714,0.771268521663356,0,396496.654517,7.63943726841098,3,"2020",158,6.93333333333333,0.891283484286568,-0.492433071030967,-0.526001722039102,0.563004654307678
"17","591395.231540903_6123154.05141478",0,2,2,0.473741074,2020,149079,"180",591395.2315,6123154.051,2020-06-08 03:25:00,396496.654517,0,2020,305864.270071877,605752.880400665,6,100958.813400111,315659.425242804,8931.14958873866,0.0147438829887714,0.771268521663356,0,396496.654517,7.63943726841098,3,"2020",160,3.41666666666667,0.891283484286568,-0.492433071030967,-0.368813526308177,-1.90327272786761
"18","591395.231540903_6123154.05141478",0,2,3,0.473741074,2020,149080,"180",591395.2315,6123154.051,2020-06-10 04:54:00,396496.654517,0,2020,305864.270071877,605752.880400665,6,100958.813400111,315659.425242804,8931.14958873866,0.0147438829887714,0.771268521663356,0,396496.654517,7.63943726841098,3,"2020",162,4.9,0.891283484286568,-0.492433071030967,-0.211625330577252,-0.862994590362395
"19","595937.355401499_6121723.42059855",0,1,1,0.481095513,2010,139090,"300",595937.3554,6121723.421,2010-05-31 06:45:00,2766209.59953,0,2010,627431.027359947,689796.429817103,3,229932.143272368,627431.027359947,9517.84915363407,0.0137980551104877,0.878276092260269,0,2766209.59953,3.81971863420549,3,"2010",151,6.75,1.30552912314219,-0.559027908939342,-1.07616040709734,0.434430951919392
"20","595937.355401499_6121723.42059855",0,1,2,0.481095513,2010,139092,"300",595937.3554,6121723.421,2010-06-12 06:23:00,2766209.59953,0,2010,627431.027359947,689796.429817103,3,229932.143272368,627431.027359947,9517.84915363407,0.0137980551104877,0.878276092260269,0,2766209.59953,3.81971863420549,3,"2010",163,6.38333333333333,1.30552912314219,-0.559027908939342,-0.13303123271179,0.177283547142822
"21","595937.355401499_6121723.42059855",0,1,3,0.481095513,2010,139094,"300",595937.3554,6121723.421,2010-06-28 05:59:00,2766209.59953,0,2010,627431.027359947,689796.429817103,3,229932.143272368,627431.027359947,9517.84915363407,0.0137980551104877,0.878276092260269,0,2766209.59953,3.81971863420549,3,"2010",179,5.98333333333333,1.30552912314219,-0.559027908939342,1.12447433313561,-0.103240894431619
"22","595937.355401499_6121723.42059855",0,2,1,0.481095513,2012,139100,"300",595937.3554,6121723.421,2012-06-04 08:45:00,3146278.53736,0,2012,667734.033944137,695924.292855239,2,347962.146427619,639598.737383128,9887.9063623763,0.0142083075183483,0.886078329805144,0,3146278.53736,2.54647908947033,3,"2012",156,8.75,1.33573299430992,-0.530142428578401,-0.683189917770028,1.8370531597916
"23","595937.355401499_6121723.42059855",0,2,2,0.481095513,2012,139101,"300",595937.3554,6121723.421,2012-06-10 05:43:00,3146278.53736,0,2012,667734.033944137,695924.292855239,2,347962.146427619,639598.737383128,9887.9063623763,0.0142083075183483,0.886078329805144,0,3146278.53736,2.54647908947033,3,"2012",162,5.71666666666667,1.33573299430992,-0.530142428578401,-0.211625330577252,-0.290257188814579
"24","595937.355401499_6121723.42059855",1,2,3,0.481095513,2012,139102,"300",595937.3554,6121723.421,2012-06-19 07:37:00,3146278.53736,0,2012,667734.033944137,695924.292855239,2,347962.146427619,639598.737383128,9887.9063623763,0.0142083075183483,0.886078329805144,0,3146278.53736,2.54647908947033,3,"2012",171,7.61666666666667,1.33573299430992,-0.530142428578401,0.495721550211911,1.04223390866401
"25","591585.572429652_6123166.88704136",0,1,1,0.473741074,2010,149435,"300",591585.5724,6123166.887,2010-05-31 06:52:00,491571.851711,0,2010,352942.670687992,581531.934574565,5,116306.386914913,468274.348313762,8199.03245169658,0.0140990235690062,0.740429455626678,0,491571.851711,6.36619772367581,3,"2010",151,6.86666666666667,0.771899887959571,-0.537837007115912,-1.07616040709734,0.516250580711938
"26","591585.572429652_6123166.88704136",0,1,2,0.473741074,2010,149436,"300",591585.5724,6123166.887,2010-06-06 09:08:00,491571.851711,0,2010,352942.670687992,581531.934574565,5,116306.386914913,468274.348313762,8199.03245169658,0.0140990235690062,0.740429455626678,0,491571.851711,6.36619772367581,3,"2010",157,9.13333333333333,0.771899887959571,-0.537837007115912,-0.604595819904565,2.1058890829671
"27","591585.572429652_6123166.88704136",0,1,3,0.473741074,2010,149439,"300",591585.5724,6123166.887,2010-06-23 07:35:00,491571.851711,0,2010,352942.670687992,581531.934574565,5,116306.386914913,468274.348313762,8199.03245169658,0.0140990235690062,0.740429455626678,0,491571.851711,6.36619772367581,3,"2010",174,7.58333333333333,0.771899887959571,-0.537837007115912,0.731503843808298,1.01885687186614
"28","591585.572429652_6123166.88704136",0,2,1,0.473741074,2016,149454,"300",591585.5724,6123166.887,2016-06-16 07:48:00,396496.478093,0,2016,205062.833638832,579994.998584547,6,96665.8330974245,395581.484119487,8647.89154950481,0.0149102864173133,0.73847256794646,0,396496.478093,7.63943726841098,3,"2016",168,7.8,0.764324422198235,-0.480716764496155,0.259939256615523,1.1708076110523
"29","591585.572429652_6123166.88704136",0,2,2,0.473741074,2016,149455,"300",591585.5724,6123166.887,2016-06-26 06:07:00,396496.478093,0,2016,205062.833638832,579994.998584547,6,96665.8330974245,395581.484119487,8647.89154950481,0.0149102864173133,0.73847256794646,0,396496.478093,7.63943726841098,3,"2016",178,6.11666666666667,0.764324422198235,-0.480716764496155,1.04588023527015,-0.00973274724013896
"30","591585.572429652_6123166.88704136",0,2,3,0.473741074,2016,149456,"300",591585.5724,6123166.887,2016-06-29 07:22:00,396496.478093,0,2016,205062.833638832,579994.998584547,6,96665.8330974245,395581.484119487,8647.89154950481,0.0149102864173133,0.73847256794646,0,396496.478093,7.63943726841098,3,"2016",181,7.36666666666667,0.764324422198235,-0.480716764496155,1.28166252886654,0.866906132679988
"31","594722.513530643_6122061.14881621",0,1,1,0.470063855,2010,137172,"300",594722.5135,6122061.149,2010-05-31 07:19:00,2766209.59953,0,2010,579700.857961241,703767.808450575,5,140753.561690115,579700.857961241,8830.80292733623,0.0125478926732643,0.896065004030873,0,2766209.59953,6.36619772367581,3,"2010",151,7.31666666666667,1.37439321453175,-0.647050652588121,-1.07616040709734,0.831840577483183
"32","594722.513530643_6122061.14881621",0,1,2,0.470063855,2010,137174,"300",594722.5135,6122061.149,2010-06-12 07:12:00,2766209.59953,0,2010,579700.857961241,703767.808450575,5,140753.561690115,579700.857961241,8830.80292733623,0.0125478926732643,0.896065004030873,0,2766209.59953,6.36619772367581,3,"2010",163,7.2,1.37439321453175,-0.647050652588121,-0.13303123271179,0.750020948690638
"33","594722.513530643_6122061.14881621",0,1,3,0.470063855,2010,137175,"300",594722.5135,6122061.149,2010-06-17 08:10:00,2766209.59953,0,2010,579700.857961241,703767.808450575,5,140753.561690115,579700.857961241,8830.80292733623,0.0125478926732643,0.896065004030873,0,2766209.59953,6.36619772367581,3,"2010",168,8.16666666666667,1.37439321453175,-0.647050652588121,0.259939256615523,1.42795501582887
"34","594722.513530643_6122061.14881621",0,2,1,0.470063855,2012,137181,"300",594722.5135,6122061.149,2012-05-25 06:31:00,3146278.53736,0,2012,584149.017472391,708062.405178231,6,118010.400863038,584149.017472391,9941.84156722284,0.014040911499489,0.901533054413215,0,3146278.53736,7.63943726841098,3,"2012",146,6.51666666666667,1.39556102547534,-0.541928622449819,-1.46913089642465,0.270791694334302
"35","594722.513530643_6122061.14881621",0,2,2,0.470063855,2012,137182,"300",594722.5135,6122061.149,2012-06-03 07:15:00,3146278.53736,0,2012,584149.017472391,708062.405178231,6,118010.400863038,584149.017472391,9941.84156722284,0.014040911499489,0.901533054413215,0,3146278.53736,7.63943726841098,3,"2012",155,7.25,1.39556102547534,-0.541928622449819,-0.76178401563549,0.785086503887443
"36","594722.513530643_6122061.14881621",0,2,3,0.470063855,2012,137183,"300",594722.5135,6122061.149,2012-06-09 06:42:00,3146278.53736,0,2012,584149.017472391,708062.405178231,6,118010.400863038,584149.017472391,9941.84156722284,0.014040911499489,0.901533054413215,0,3146278.53736,7.63943726841098,3,"2012",161,6.7,1.39556102547534,-0.541928622449819,-0.290219428442715,0.399365396722587
"37","595215.064978892_6122471.53065294",1,1,1,0.470063855,2010,137933,"300",595215.065,6122471.531,2010-05-31 08:28:00,1495308.74959,0,2010,368872.442952963,688157.244964477,3,229385.748321492,368872.442952963,6685.19585717564,0.00971463412772866,0.876189017284774,0,1495308.74959,3.81971863420549,3,"2010",151,8.46666666666667,1.29744967883989,-0.846537681808325,-1.07616040709734,1.6383483470097
"38","595215.064978892_6122471.53065294",0,1,2,0.470063855,2010,137935,"300",595215.065,6122471.531,2010-06-12 09:32:00,1495308.74959,0,2010,368872.442952963,688157.244964477,3,229385.748321492,368872.442952963,6685.19585717564,0.00971463412772866,0.876189017284774,0,1495308.74959,3.81971863420549,3,"2010",163,9.53333333333333,1.29744967883989,-0.846537681808325,-0.13303123271179,2.38641352454154
"39","595215.064978892_6122471.53065294",0,1,3,0.470063855,2010,137937,"300",595215.065,6122471.531,2010-06-23 04:53:00,1495308.74959,0,2010,368872.442952963,688157.244964477,3,229385.748321492,368872.442952963,6685.19585717564,0.00971463412772866,0.876189017284774,0,1495308.74959,3.81971863420549,3,"2010",174,4.88333333333333,1.29744967883989,-0.846537681808325,0.731503843808298,-0.874683108761331
"40","595215.064978892_6122471.53065294",0,2,1,0.470063855,2016,137951,"300",595215.065,6122471.531,2016-06-18 04:39:00,0,18.4710022346,2016,0,560430.466288408,4,140107.616572102,294197.792282643,9916.59062596778,0.0176945958909816,0.713562231752767,18.4710022346,0,5.09295817894065,3,"2016",170,4.65,0.667892010238009,-0.284676192693428,0.417127452346448,-1.03832236634642
"41","595215.064978892_6122471.53065294",0,2,2,0.470063855,2016,137952,"300",595215.065,6122471.531,2016-06-26 09:46:00,0,18.4710022346,2016,0,560430.466288408,4,140107.616572102,294197.792282643,9916.59062596778,0.0176945958909816,0.713562231752767,18.4710022346,0,5.09295817894065,3,"2016",178,9.76666666666667,0.667892010238009,-0.284676192693428,1.04588023527015,2.55005278212663
"42","595215.064978892_6122471.53065294",0,2,3,0.470063855,2016,137953,"300",595215.065,6122471.531,2016-06-28 10:31:00,0,18.4710022346,2016,0,560430.466288408,4,140107.616572102,294197.792282643,9916.59062596778,0.0176945958909816,0.713562231752767,18.4710022346,0,5.09295817894065,3,"2016",180,10.5166666666667,0.667892010238009,-0.284676192693428,1.20306843100107,3.07603611007871
"43","211900.567222155_6130287.66013387",0,1,1,0.149443654,2010,150110,"300",211900.5672,6130287.66,2010-06-01 05:18:00,4560.80817431,0,2010,4560.80817430839,21875.8765758688,4,5468.9691439672,15652.7294211292,1786.13956423987,0.0816488225303917,0.0278532311321418,0,4560.80817431,5.09295817894065,3,"2010",152,5.3,-1.98661141831977,4.21827984655488,-0.997566309231878,-0.582470148787955
"44","211900.567222155_6130287.66013387",0,1,2,0.149443654,2010,150111,"300",211900.5672,6130287.66,2010-06-07 05:43:00,4560.80817431,0,2010,4560.80817430839,21875.8765758688,4,5468.9691439672,15652.7294211292,1786.13956423987,0.0816488225303917,0.0278532311321418,0,4560.80817431,5.09295817894065,3,"2010",158,5.71666666666667,-1.98661141831977,4.21827984655488,-0.526001722039102,-0.290257188814579
"45","211900.567222155_6130287.66013387",0,1,3,0.149443654,2010,150112,"300",211900.5672,6130287.66,2010-06-13 05:28:00,4560.80817431,0,2010,4560.80817430839,21875.8765758688,4,5468.9691439672,15652.7294211292,1786.13956423987,0.0816488225303917,0.0278532311321418,0,4560.80817431,5.09295817894065,3,"2010",164,5.46666666666667,-1.98661141831977,4.21827984655488,-0.0544371348463272,-0.465584964798605
"46","211900.567222155_6130287.66013387",0,2,1,0.149443654,2015,150127,"300",211900.5672,6130287.66,2015-06-03 09:39:00,4560.82381129,0,2015,4560.82381129451,21875.8871036615,4,5468.97177591539,15652.7272163705,1786.1397486215,0.0816487916653463,0.0278532445365438,0,4560.82381129,5.09295817894065,3,"2015",154,9.65,-1.98661136642891,4.2182776733765,-0.840378113500953,2.46823315333409
"47","211900.567222155_6130287.66013387",0,2,2,0.149443654,2015,150129,"300",211900.5672,6130287.66,2015-06-23 09:42:00,4560.82381129,0,2015,4560.82381129451,21875.8871036615,4,5468.97177591539,15652.7272163705,1786.1397486215,0.0816487916653463,0.0278532445365438,0,4560.82381129,5.09295817894065,3,"2015",174,9.7,-1.98661136642891,4.2182776733765,0.731503843808298,2.50329870853089
"48","211900.567222155_6130287.66013387",0,2,3,0.149443654,2015,150130,"300",211900.5672,6130287.66,2015-06-29 09:23:00,4560.82381129,0,2015,4560.82381129451,21875.8871036615,4,5468.97177591539,15652.7272163705,1786.1397486215,0.0816487916653463,0.0278532445365438,0,4560.82381129,5.09295817894065,3,"2015",180,9.38333333333333,-1.98661136642891,4.2182776733765,1.20306843100107,2.28121685895113
"49","212091.066254871_6129875.75830378",0,1,1,0.149443654,2010,150693,"300",212091.0663,6129875.758,2010-06-01 06:00:00,0,332.052295421,2010,0,10710.7472833158,3,3570.24909443858,7893.33532764763,884.792889177243,0.0826079512262878,0.0136373469947823,332.052295421,0,3.81971863420549,3,"2010",152,6,-2.04164367420156,4.28581118233278,-0.997566309231878,-0.0915523760326838
"50","212091.066254871_6129875.75830378",0,1,2,0.149443654,2010,150695,"300",212091.0663,6129875.758,2010-06-13 06:27:00,0,332.052295421,2010,0,10710.7472833158,3,3570.24909443858,7893.33532764763,884.792889177243,0.0826079512262878,0.0136373469947823,332.052295421,0,3.81971863420549,3,"2010",164,6.45,-2.04164367420156,4.28581118233278,-0.0544371348463272,0.224037620738562
"51","212091.066254871_6129875.75830378",0,1,3,0.149443654,2010,150697,"300",212091.0663,6129875.758,2010-06-23 06:18:00,0,332.052295421,2010,0,10710.7472833158,3,3570.24909443858,7893.33532764763,884.792889177243,0.0826079512262878,0.0136373469947823,332.052295421,0,3.81971863420549,3,"2010",174,6.3,-2.04164367420156,4.28581118233278,0.731503843808298,0.118840955148146
"52","212091.066254871_6129875.75830378",0,2,1,0.149443654,2017,150717,"300",212091.0663,6129875.758,2017-06-03 06:13:00,0,332.052248621,2017,0,10710.8156753852,5,2142.16313507703,7893.33532788686,918.33365329615,0.0857389092603469,0.0136374340742697,332.052248621,0,6.36619772367581,3,"2017",154,6.21666666666667,-2.04164333710113,4.50625894832001,-0.840378113500953,0.0603983631534716
"53","212091.066254871_6129875.75830378",0,2,2,0.149443654,2017,150718,"300",212091.0663,6129875.758,2017-06-14 08:37:00,0,332.052248621,2017,0,10710.8156753852,5,2142.16313507703,7893.33532788686,918.33365329615,0.0857389092603469,0.0136374340742697,332.052248621,0,6.36619772367581,3,"2017",165,8.61666666666667,-2.04164333710113,4.50625894832001,0.0241569630191353,1.74354501260012
"54","212091.066254871_6129875.75830378",0,2,3,0.149443654,2017,150719,"300",212091.0663,6129875.758,2017-07-06 06:00:00,0,332.052248621,2017,0,10710.8156753852,5,2142.16313507703,7893.33532788686,918.33365329615,0.0857389092603469,0.0136374340742697,332.052248621,0,6.36619772367581,3,"2017",187,6,-2.04164333710113,4.50625894832001,1.75322711605931,-0.0915523760326838
"55","600067.149180082_6116161.73999752",0,1,1,0.462709416,2010,152551,"300",600067.1492,6116161.74,2010-06-01 06:00:00,882289.365399,0,2010,576624.711537474,576786.967884625,4,144196.741971156,576624.711537474,5345.47517056603,0.0092676767475705,0.734387976398595,0,882289.365399,5.09295817894065,3,"2010",152,6,0.748512230352638,-0.878007524225738,-0.997566309231878,-0.0915523760326838
"56","600067.149180082_6116161.73999752",0,1,2,0.462709416,2010,152552,"300",600067.1492,6116161.74,2010-06-07 08:04:00,882289.365399,0,2010,576624.711537474,576786.967884625,4,144196.741971156,576624.711537474,5345.47517056603,0.0092676767475705,0.734387976398595,0,882289.365399,5.09295817894065,3,"2010",158,8.06666666666667,0.748512230352638,-0.878007524225738,-0.526001722039102,1.35782390543526
"57","600067.149180082_6116161.73999752",0,1,3,0.462709416,2010,152554,"300",600067.1492,6116161.74,2010-06-18 08:28:00,882289.365399,0,2010,576624.711537474,576786.967884625,4,144196.741971156,576624.711537474,5345.47517056603,0.0092676767475705,0.734387976398595,0,882289.365399,5.09295817894065,3,"2010",169,8.46666666666667,0.748512230352638,-0.878007524225738,0.338533354480986,1.6383483470097
"58","600067.149180082_6116161.73999752",0,2,1,0.462709416,2011,152556,"300",600067.1492,6116161.74,2011-05-27 06:34:00,761804.601841,0,2011,286885.674573173,572815.616407403,7,81830.8023439146,485157.815431203,6362.16604807875,0.0111068306551786,0.729331494651753,0,761804.601841,8.91267681314614,3,"2011",147,6.56666666666667,0.728937675955244,-0.748514453469606,-1.39053679855919,0.305857249531107
"59","600067.149180082_6116161.73999752",1,2,2,0.462709416,2011,152558,"300",600067.1492,6116161.74,2011-06-12 06:19:00,761804.601841,0,2011,286885.674573173,572815.616407403,7,81830.8023439146,485157.815431203,6362.16604807875,0.0111068306551786,0.729331494651753,0,761804.601841,8.91267681314614,3,"2011",163,6.31666666666667,0.728937675955244,-0.748514453469606,-0.13303123271179,0.130529473547081
"60","600067.149180082_6116161.73999752",0,2,3,0.462709416,2011,152559,"300",600067.1492,6116161.74,2011-06-19 08:12:00,761804.601841,0,2011,286885.674573173,572815.616407403,7,81830.8023439146,485157.815431203,6362.16604807875,0.0111068306551786,0.729331494651753,0,761804.601841,8.91267681314614,3,"2011",170,8.2,0.728937675955244,-0.748514453469606,0.417127452346448,1.45133205262674
"61","212100.777223936_6130073.75308261",0,1,1,0.149443654,2010,150596,"300",212100.7772,6130073.753,2010-06-01 06:11:00,0,190.710176107,2010,0,21270.0275446142,4,5317.50688615354,15652.7294211292,1571.88961323745,0.0739016256532996,0.0270818401874089,190.710176107,0,5.09295817894065,3,"2010",152,6.18333333333333,-1.98959761203416,3.67280711084908,-0.997566309231878,0.0370213263556016
"62","212100.777223936_6130073.75308261",0,1,2,0.149443654,2010,150598,"300",212100.7772,6130073.753,2010-06-13 06:16:00,0,190.710176107,2010,0,21270.0275446142,4,5317.50688615354,15652.7294211292,1571.88961323745,0.0739016256532996,0.0270818401874089,190.710176107,0,5.09295817894065,3,"2010",164,6.26666666666667,-1.98959761203416,3.67280711084908,-0.0544371348463272,0.0954639183502765
"63","212100.777223936_6130073.75308261",0,1,3,0.149443654,2010,150599,"300",212100.7772,6130073.753,2010-06-18 07:24:00,0,190.710176107,2010,0,21270.0275446142,4,5317.50688615354,15652.7294211292,1571.88961323745,0.0739016256532996,0.0270818401874089,190.710176107,0,5.09295817894065,3,"2010",169,7.4,-1.98959761203416,3.67280711084908,0.338533354480986,0.890283169477859
"64","212100.777223936_6130073.75308261",0,2,1,0.149443654,2016,150617,"300",212100.7772,6130073.753,2016-06-10 08:14:00,0,190.710089536,2016,0,21270.038883869,4,5317.50972096724,15652.7272166813,1571.88966276587,0.0739015885842115,0.0270818546249965,190.710089536,0,5.09295817894065,3,"2016",162,8.23333333333333,-1.98959755614365,3.67280450084998,-0.211625330577252,1.47470908942461
"65","212100.777223936_6130073.75308261",0,2,2,0.149443654,2016,150618,"300",212100.7772,6130073.753,2016-06-22 09:04:00,0,190.710089536,2016,0,21270.038883869,4,5317.50972096724,15652.7272166813,1571.88966276587,0.0739015885842115,0.0270818546249965,190.710089536,0,5.09295817894065,3,"2016",174,9.06666666666667,-1.98959755614365,3.67280450084998,0.731503843808298,2.05913500937136
"66","212100.777223936_6130073.75308261",0,2,3,0.149443654,2016,150619,"300",212100.7772,6130073.753,2016-06-29 06:34:00,0,190.710089536,2016,0,21270.038883869,4,5317.50972096724,15652.7272166813,1571.88966276587,0.0739015885842115,0.0270818546249965,190.710089536,0,5.09295817894065,3,"2016",181,6.56666666666667,-1.98959755614365,3.67280450084998,1.28166252886654,0.305857249531107
"67","600058.169772398_6116559.92067585",0,1,1,0.462709416,2010,152355,"300",600058.1698,6116559.921,2010-06-01 06:23:00,882289.365399,0,2010,576624.711537474,511823.555067004,3,170607.851689001,459315.455082639,5186.31331423861,0.0101330102198201,0.651673990238245,0,882289.365399,3.81971863420549,3,"2010",152,6.38333333333333,0.428311445976753,-0.817080220596537,-0.997566309231878,0.177283547142822
"68","600058.169772398_6116559.92067585",0,1,2,0.462709416,2010,152356,"300",600058.1698,6116559.921,2010-06-07 07:40:00,882289.365399,0,2010,576624.711537474,511823.555067004,3,170607.851689001,459315.455082639,5186.31331423861,0.0101330102198201,0.651673990238245,0,882289.365399,3.81971863420549,3,"2010",158,7.66666666666667,0.428311445976753,-0.817080220596537,-0.526001722039102,1.07729946386082
"69","600058.169772398_6116559.92067585",0,1,3,0.462709416,2010,152358,"300",600058.1698,6116559.921,2010-06-18 08:57:00,882289.365399,0,2010,576624.711537474,511823.555067004,3,170607.851689001,459315.455082639,5186.31331423861,0.0101330102198201,0.651673990238245,0,882289.365399,3.81971863420549,3,"2010",169,8.95,0.428311445976753,-0.817080220596537,0.338533354480986,1.97731538057882
